,x
8602,13
8603,11
8604,11
8605,13
8606,11
8607,11
8608,13
8609,11
8610,11
8611,13
8612,13
8613,11
8614,13
8615,11
8616,13
8617,11
8618,11
8619,13
8620,11
8621,13
8622,13
8623,11
8624,13
8625,13
8626,13
8627,13
8628,11
8629,13
8630,11
8631,13
8632,11
8633,13
8634,11
8635,11
8636,13
8637,13
8638,13
8639,13
8640,2
8641,2
8642,2
8643,2
8644,2
8645,2
8646,2
8647,2
8648,2
8649,2
8650,2
8651,2
8652,5
8653,2
8654,2
8655,2
8656,2
8657,2
8658,5
8659,2
8660,2
8661,2
8662,2
8663,2
8664,2
8665,2
8666,2
8667,2
8668,2
8669,2
8670,2
8671,2
8672,2
8673,2
8674,2
8675,2
8676,2
8677,2
8678,2
8679,2
8680,2
8681,2
8682,2
8683,2
8684,2
8685,2
8686,2
8687,2
8688,2
8689,2
8690,5
8691,2
8692,2
8693,2
8694,2
8695,2
8696,2
8697,2
8698,2
8699,2
8700,2
8701,2
8702,2
8703,2
8704,2
8705,2
8706,2
8707,2
8708,2
8709,2
8710,2
8711,2
8712,2
8713,2
8714,5
8715,2
8716,2
8717,2
8718,2
8719,2
8720,5
8721,2
8722,2
8723,2
8724,2
8725,2
8726,2
8727,2
8728,2
8729,2
8730,2
8731,2
8732,2
8733,5
8734,5
8735,2
8736,2
8737,2
8738,2
8739,2
8740,2
8741,2
8742,2
8743,2
8744,2
8745,2
8746,2
8747,2
8748,2
8749,5
8750,2
8751,2
8752,2
8753,2
8754,2
8755,5
8756,2
8757,2
8758,5
8759,2
8760,2
8761,2
8762,5
8763,5
8764,2
8765,2
8766,2
8767,2
8768,2
8769,2
8770,2
8771,2
8772,2
8773,2
8774,2
8775,5
8776,2
8777,2
8778,2
8779,2
8780,5
8781,2
8782,2
8783,5
8784,5
8785,5
8786,2
8787,2
8788,5
8789,2
8790,5
8791,2
8792,2
8793,2
8794,2
8795,2
8796,2
8797,2
8798,2
8799,2
8800,2
8801,2
8802,2
8803,2
8804,2
8805,2
8806,2
8807,2
8808,5
8809,2
8810,2
8811,2
8812,2
8813,2
8814,2
8815,2
8816,2
8817,2
8818,2
8819,2
8820,2
8821,2
8822,2
8823,2
8824,2
8825,2
8826,2
8827,2
8828,2
8829,2
8830,2
8831,2
8832,2
8833,2
8834,2
8835,2
8836,2
8837,2
8838,2
8839,2
8840,2
8841,2
8842,2
8843,2
8844,2
8845,2
8846,2
8847,2
8848,2
8849,2
8850,2
8851,5
8852,2
8853,2
8854,2
8855,2
8856,2
8857,2
8858,2
8859,2
8860,2
8861,5
8862,2
8863,2
8864,2
8865,2
8866,2
8867,2
8868,2
8869,2
8870,2
8871,5
8872,2
8873,5
8874,2
8875,2
8876,2
8877,2
8878,2
8879,2
8880,2
8881,2
8882,2
8883,2
8884,2
8885,2
8886,0
8887,2
8888,2
8889,2
8890,2
8891,2
8892,2
8893,2
8894,2
8895,2
8896,2
8897,0
8898,0
8899,0
8900,0
8901,0
8902,0
8903,0
8904,0
8905,0
8906,0
8907,0
8908,0
8909,0
8910,0
8911,0
8912,3
8913,0
8914,0
8915,0
8916,0
8917,0
8918,0
8919,0
8920,0
8921,0
8922,3
8923,0
8924,0
8925,0
8926,0
8927,0
8928,0
8929,0
8930,0
8931,0
8932,0
8933,0
8934,0
8935,0
8936,0
8937,0
8938,0
8939,0
8940,0
8941,0
8942,0
8943,0
8944,3
8945,0
8946,3
8947,0
8948,0
8949,0
8950,0
8951,0
8952,0
8953,0
8954,0
8955,0
8956,0
8957,0
8958,0
8959,0
8960,0
8961,0
8962,0
8963,0
8964,0
8965,0
8966,0
8967,0
8968,0
8969,0
8970,0
8971,0
8972,0
8973,0
8974,0
8975,0
8976,0
8977,0
8978,3
8979,0
8980,0
8981,0
8982,0
8983,0
8984,0
8985,0
8986,0
8987,0
8988,0
8989,0
8990,0
8991,0
8992,0
8993,0
8994,0
8995,0
8996,0
8997,0
8998,0
8999,0
9000,0
9001,0
9002,0
9003,0
9004,0
9005,0
9006,0
9007,0
9008,0
9009,0
9010,0
9011,0
9012,0
9013,0
9014,0
9015,0
9016,0
9017,0
9018,0
9019,0
9020,0
9021,0
9022,0
9023,0
9024,0
9025,0
9026,0
9027,0
9028,0
9029,0
9030,0
9031,0
9032,0
9033,0
9034,0
9035,0
9036,0
9037,0
9038,0
9039,0
9040,0
9041,0
9042,0
9043,0
9044,0
9045,0
9046,0
9047,0
9048,0
9049,0
9050,0
9051,4
9052,0
9053,0
9054,0
9055,0
9056,0
9057,0
9058,3
9059,0
9060,0
9061,0
9062,0
9063,0
9064,0
9065,0
9066,0
9067,0
9068,0
9069,3
9070,0
9071,0
9072,0
9073,0
9074,0
9075,0
9076,0
9077,0
9078,0
9079,4
9080,0
9081,0
9082,0
9083,0
9084,0
9085,0
9086,0
9087,0
9088,0
9089,0
9090,11
9091,12
9092,10
9093,12
9094,13
9095,10
9096,13
9097,12
9098,12
9099,10
9100,11
9101,12
9102,12
9103,10
9104,10
9105,0
9106,0
9107,0
9108,0
9109,0
9110,0
9111,0
9112,0
9113,0
9114,0
9115,5
9116,5
9117,5
9118,5
9119,0
9120,0
9121,0
9122,0
9123,0
9124,0
9125,0
9126,0
9127,0
9128,5
9129,5
9130,2
9131,5
9132,5
9133,5
9134,2
9135,5
9136,2
9137,2
9138,2
9139,2
9140,2
9141,2
9142,2
9143,5
9144,2
9145,2
9146,5
9147,2
9148,2
9149,2
9150,2
9151,2
9152,2
9153,2
9154,5
9155,2
9156,2
9157,2
9158,5
9159,2
9160,2
9161,5
9162,2
9163,2
9164,5
9165,2
9166,2
9167,2
9168,2
9169,2
9170,2
9171,2
9172,2
9173,2
9174,2
9175,2
9176,2
9177,2
9178,2
9179,2
9180,2
9181,2
9182,2
9183,2
9184,2
9185,2
9186,2
9187,2
9188,2
9189,2
9190,2
9191,2
9192,2
9193,2
9194,2
9195,2
9196,2
9197,2
9198,2
9199,2
9200,2
9201,2
9202,2
9203,2
9204,2
9205,2
9206,2
9207,2
9208,2
9209,2
9210,2
9211,2
9212,2
9213,2
9214,2
9215,2
9216,2
9217,2
9218,2
9219,2
9220,2
9221,2
9222,2
9223,2
9224,2
9225,2
9226,2
9227,2
9228,11
9229,11
9230,13
9231,13
9232,13
9233,13
9234,11
9235,11
9236,11
9237,13
9238,13
9239,13
9240,11
9241,13
9242,11
9243,11
9244,13
9245,13
9246,13
9247,13
9248,11
9249,13
9250,13
9251,13
9252,13
9253,13
9254,13
9255,11
9256,13
9257,13
9258,13
9259,13
9260,11
9261,13
9262,13
9263,13
9264,11
9265,11
9266,13
9267,13
9268,11
9269,13
9270,13
9271,11
9272,11
9273,13
9274,13
9275,13
9276,11
9277,13
9278,13
9279,11
9280,13
9281,12
9282,6
9283,13
9284,13
9285,10
9286,13
9287,12
9288,12
9289,11
9290,12
9291,11
9292,11
9293,13
9294,13
9295,13
9296,12
9297,11
9298,10
9299,12
9300,10
9301,11
9302,13
9303,10
9304,12
9305,11
9306,11
9307,12
9308,11
9309,12
9310,13
9311,6
9312,13
9313,13
9314,10
9315,12
9316,6
9317,10
9318,2
9319,1
9320,5
9321,5
9322,5
9323,5
9324,0
9325,0
9326,0
9327,0
9328,0
9329,2
9330,0
9331,0
9332,0
9333,0
9334,0
9335,0
9336,0
9337,0
9338,0
9339,0
9340,0
9341,0
9342,0
9343,0
9344,0
9345,0
9346,0
9347,0
9348,0
9349,0
9350,0
9351,3
9352,0
9353,0
9354,0
9355,0
9356,0
9357,0
9358,0
9359,0
9360,0
9361,0
9362,0
9363,0
9364,3
9365,0
9366,0
9367,0
9368,3
9369,0
9370,0
9371,0
9372,0
9373,0
9374,0
9375,0
9376,0
9377,0
9378,0
9379,4
9380,0
9381,0
9382,0
9383,0
9384,0
9385,0
9386,0
9387,3
9388,0
9389,0
9390,0
9391,0
9392,0
9393,0
9394,0
9395,3
9396,0
9397,0
9398,0
9399,0
9400,0
9401,0
9402,0
9403,0
9404,0
9405,0
9406,0
9407,0
9408,0
9409,0
9410,0
9411,0
9412,0
9413,0
9414,0
9415,3
9416,0
9417,0
9418,0
9419,0
9420,0
9421,0
9422,0
9423,0
9424,0
9425,0
9426,0
9427,0
9428,0
9429,0
9430,0
9431,0
9432,0
9433,0
9434,0
9435,0
9436,0
9437,0
9438,0
9439,0
9440,0
9441,0
9442,0
9443,0
9444,0
9445,13
9446,13
9447,0
9448,0
9449,12
9450,1
9451,5
9452,12
9453,13
9454,2
9455,1
9456,7
9457,2
9458,17
9459,17
9460,2
9461,17
9462,17
9463,17
9464,13
9465,13
9466,13
9467,8
9468,13
9469,13
9470,13
9471,6
9472,10
9473,10
9474,10
9475,10
9476,6
9477,6
9478,10
9479,10
9480,10
9481,10
9482,6
9483,6
9484,6
9485,10
9486,6
9487,10
9488,6
9489,6
9490,6
9491,10
9492,10
9493,6
9494,6
9495,10
9496,6
9497,10
9498,10
9499,10
9500,6
9501,6
9502,10
9503,10
9504,10
9505,10
9506,10
9507,10
9508,6
9509,6
9510,10
9511,10
9512,10
9513,6
9514,6
9515,6
9516,6
9517,6
9518,6
9519,10
9520,6
9521,6
9522,6
9523,6
9524,6
9525,6
9526,6
9527,6
9528,10
9529,9
9530,8
9531,9
9532,9
9533,7
9534,9
9535,13
9536,8
9537,7
9538,8
9539,13
9540,9
9541,7
9542,7
9543,17
9544,13
9545,13
9546,9
9547,7
9548,9
9549,17
9550,9
9551,7
9552,13
9553,13
9554,13
9555,2
9556,7
9557,9
9558,7
9559,13
9560,17
9561,13
9562,7
9563,9
9564,17
9565,11
9566,13
9567,11
9568,11
9569,9
9570,9
9571,7
9572,13
9573,13
9574,13
9575,8
9576,9
9577,7
9578,7
9579,13
9580,11
9581,6
9582,6
9583,6
9584,6
9585,6
9586,6
9587,6
9588,7
9589,6
9590,6
9591,6
9592,6
9593,7
9594,6
9595,6
9596,6
9597,7
9598,6
9599,7
9600,7
9601,6
9602,6
9603,6
9604,6
9605,6
9606,6
9607,10
9608,6
9609,6
9610,6
9611,6
9612,6
9613,6
9614,6
9615,6
9616,6
9617,6
9618,6
9619,7
9620,6
9621,6
9622,6
9623,10
9624,6
9625,6
9626,10
9627,7
9628,6
9629,6
9630,6
9631,10
9632,6
9633,6
9634,6
9635,6
9636,7
9637,6
9638,10
9639,10
9640,6
9641,7
9642,6
9643,6
9644,6
9645,10
9646,8
9647,8
9648,9
9649,9
9650,8
9651,8
9652,8
9653,9
9654,8
9655,8
9656,9
9657,8
9658,8
9659,7
9660,8
9661,8
9662,8
9663,9
9664,13
9665,13
9666,9
9667,8
9668,8
9669,9
9670,9
9671,8
9672,9
9673,8
9674,8
9675,9
9676,8
9677,8
9678,13
9679,8
9680,9
9681,8
9682,8
9683,8
9684,8
9685,8
9686,9
9687,8
9688,8
9689,8
9690,9
9691,8
9692,8
9693,9
9694,8
9695,8
9696,8
9697,8
9698,9
9699,13
9700,8
9701,8
9702,8
9703,9
9704,8
9705,13
9706,10
9707,8
9708,8
9709,8
9710,8
9711,13
9712,9
9713,8
9714,9
9715,9
9716,8
9717,8
9718,8
9719,13
9720,8
9721,8
9722,9
9723,8
9724,8
9725,8
9726,13
9727,8
9728,8
9729,8
9730,8
9731,9
9732,8
9733,9
9734,8
9735,8
9736,8
9737,9
9738,8
9739,8
9740,8
9741,9
9742,8
9743,8
9744,8
9745,8
9746,9
9747,9
9748,13
9749,8
9750,8
9751,8
9752,9
9753,8
9754,8
9755,8
9756,8
9757,8
9758,13
9759,8
9760,8
9761,8
9762,9
9763,8
9764,13
9765,13
9766,8
9767,13
9768,8
9769,9
9770,13
9771,8
9772,8
9773,13
9774,8
9775,8
9776,8
9777,8
9778,9
9779,8
9780,8
9781,9
9782,8
9783,9
9784,8
9785,8
9786,13
9787,8
9788,8
9789,8
9790,8
9791,8
9792,8
9793,8
9794,9
9795,8
9796,8
9797,13
9798,9
9799,13
9800,8
9801,9
9802,9
9803,13
9804,9
9805,9
9806,9
9807,9
9808,9
9809,9
9810,8
9811,8
9812,10
9813,9
9814,9
9815,9
9816,9
9817,9
9818,9
9819,10
9820,9
9821,9
9822,9
9823,9
9824,9
9825,9
9826,9
9827,9
9828,9
9829,8
9830,9
9831,9
9832,9
9833,9
9834,9
9835,9
9836,9
9837,9
9838,9
9839,9
9840,9
9841,13
9842,9
9843,9
9844,9
9845,8
9846,9
9847,9
9848,9
9849,9
9850,10
9851,9
9852,9
9853,9
9854,9
9855,9
9856,9
9857,9
9858,9
9859,9
9860,9
9861,9
9862,6
9863,6
9864,6
9865,6
9866,6
9867,6
9868,6
9869,6
9870,6
9871,6
9872,6
9873,6
9874,6
9875,6
9876,6
9877,7
9878,6
9879,6
9880,6
9881,6
9882,6
9883,6
9884,6
9885,6
9886,6
9887,6
9888,6
9889,6
9890,6
9891,6
9892,6
9893,6
9894,6
9895,6
9896,6
9897,6
9898,6
9899,6
9900,6
9901,6
9902,6
9903,6
9904,6
9905,6
9906,6
9907,6
9908,6
9909,6
9910,6
9911,6
9912,6
9913,6
9914,6
9915,6
9916,6
9917,6
9918,6
9919,6
9920,6
9921,6
9922,6
9923,6
9924,6
9925,6
9926,6
9927,6
9928,6
9929,6
9930,6
9931,6
9932,6
9933,6
9934,6
9935,6
9936,6
9937,6
9938,6
9939,6
9940,6
9941,6
9942,6
9943,6
9944,6
9945,6
9946,6
9947,6
9948,6
9949,6
9950,6
9951,6
9952,6
9953,6
9954,6
9955,6
9956,6
9957,6
9958,6
9959,6
9960,6
9961,10
9962,6
9963,6
9964,6
9965,6
9966,6
9967,6
9968,6
9969,6
9970,6
9971,6
9972,6
9973,6
9974,6
9975,6
9976,6
9977,6
9978,6
9979,6
9980,6
9981,6
9982,6
9983,6
9984,6
9985,6
9986,6
9987,6
9988,6
9989,6
9990,6
9991,6
9992,6
9993,6
9994,6
9995,6
9996,6
9997,6
9998,6
9999,6
10000,6
10001,6
10002,6
10003,6
10004,6
10005,6
10006,6
10007,6
10008,6
10009,6
10010,6
10011,6
10012,6
10013,6
10014,6
10015,6
10016,6
10017,6
10018,6
10019,6
10020,6
10021,6
10022,6
10023,6
10024,6
10025,6
10026,6
10027,6
10028,6
10029,6
10030,6
10031,6
10032,6
10033,6
10034,6
10035,6
10036,6
10037,6
10038,6
10039,6
10040,6
10041,6
10042,6
10043,6
10044,6
10045,6
10046,6
10047,6
10048,6
10049,6
10050,6
10051,6
10052,6
10053,6
10054,6
10055,6
10056,6
10057,6
10058,6
10059,6
10060,6
10061,6
10062,6
10063,6
10064,6
10065,6
10066,6
10067,8
10068,11
10069,8
10070,9
10071,9
10072,8
10073,8
10074,8
10075,9
10076,9
10077,8
10078,13
10079,8
10080,8
10081,11
10082,9
10083,8
10084,11
10085,8
10086,9
10087,8
10088,10
10089,8
10090,10
10091,8
10092,8
10093,8
10094,10
10095,9
10096,10
10097,10
10098,8
10099,10
10100,9
10101,10
10102,8
10103,13
10104,10
10105,10
10106,10
10107,10
10108,8
10109,10
10110,8
10111,10
10112,10
10113,10
10114,9
10115,10
10116,10
10117,10
10118,10
10119,8
10120,10
10121,8
10122,10
10123,10
10124,10
10125,10
10126,8
10127,10
10128,10
10129,10
10130,10
10131,10
10132,8
10133,9
10134,10
10135,10
10136,10
10137,9
10138,8
10139,10
10140,8
10141,10
10142,10
10143,8
10144,8
10145,10
10146,10
10147,8
10148,8
10149,10
10150,10
10151,10
10152,10
10153,9
10154,9
10155,10
10156,8
10157,10
10158,10
10159,11
10160,11
10161,11
10162,11
10163,13
10164,13
10165,11
10166,11
10167,11
10168,13
10169,11
10170,11
10171,11
10172,11
10173,11
10174,11
10175,11
10176,11
10177,11
10178,11
10179,11
10180,11
10181,11
10182,11
10183,11
10184,11
10185,13
10186,11
10187,11
10188,11
10189,11
10190,13
10191,11
10192,11
10193,11
10194,11
10195,11
10196,11
10197,11
10198,11
10199,11
10200,11
10201,11
10202,11
10203,11
10204,11
10205,11
10206,11
10207,11
10208,11
10209,11
10210,11
10211,13
10212,13
10213,13
10214,13
10215,13
10216,11
10217,11
10218,11
10219,11
10220,11
10221,11
10222,11
10223,11
10224,11
10225,11
10226,11
10227,11
10228,11
10229,11
10230,11
10231,11
10232,11
10233,11
10234,11
10235,11
10236,11
10237,11
10238,11
10239,11
10240,11
10241,13
10242,11
10243,11
10244,11
10245,11
10246,11
10247,11
10248,11
10249,11
10250,11
10251,11
10252,11
10253,11
10254,11
10255,11
10256,13
10257,11
10258,11
10259,11
10260,11
10261,11
10262,11
10263,11
10264,11
10265,13
10266,13
10267,13
10268,13
10269,13
10270,13
10271,13
10272,13
10273,13
10274,13
10275,9
10276,9
10277,13
10278,13
10279,9
10280,8
10281,8
10282,9
10283,9
10284,8
10285,13
10286,9
10287,13
10288,13
10289,8
10290,9
10291,8
10292,8
10293,8
10294,8
10295,8
10296,9
10297,8
10298,10
10299,10
10300,6
10301,6
10302,7
10303,6
10304,11
10305,9
10306,6
10307,8
10308,7
10309,9
10310,6
10311,6
10312,11
10313,13
10314,8
10315,11
10316,13
10317,8
10318,11
10319,8
10320,11
10321,13
10322,13
10323,8
10324,8
10325,8
10326,8
10327,11
10328,11
10329,13
10330,11
10331,8
10332,9
10333,8
10334,11
10335,13
10336,8
10337,8
10338,13
10339,8
10340,9
10341,13
10342,13
10343,11
10344,8
10345,1
10346,8
10347,11
10348,6
10349,13
10350,11
10351,11
10352,11
10353,11
10354,11
10355,11
10356,11
10357,11
10358,13
10359,11
10360,11
10361,11
10362,11
10363,11
10364,11
10365,11
10366,11
10367,11
10368,11
10369,11
10370,11
10371,11
10372,11
10373,13
10374,11
10375,11
10376,11
10377,11
10378,11
10379,13
10380,11
10381,11
10382,11
10383,11
10384,11
10385,11
10386,11
10387,11
10388,13
10389,11
10390,11
10391,11
10392,13
10393,11
10394,11
10395,11
10396,11
10397,11
10398,13
10399,11
10400,11
10401,11
10402,11
10403,11
10404,11
10405,11
10406,11
10407,11
10408,11
10409,11
10410,11
10411,11
10412,11
10413,11
10414,11
10415,11
10416,11
10417,11
10418,11
10419,11
10420,11
10421,11
10422,13
10423,11
10424,11
10425,13
10426,11
10427,13
10428,11
10429,11
10430,11
10431,11
10432,11
10433,11
10434,11
10435,11
10436,11
10437,11
10438,11
10439,11
10440,11
10441,11
10442,11
10443,11
10444,11
10445,11
10446,11
10447,11
10448,11
10449,11
10450,11
10451,11
10452,11
10453,11
10454,11
10455,11
10456,5
10457,2
10458,5
10459,5
10460,2
10461,5
10462,13
10463,2
10464,2
10465,13
10466,8
10467,8
10468,9
10469,8
10470,8
10471,8
10472,10
10473,9
10474,8
10475,9
10476,8
10477,9
10478,8
10479,8
10480,8
10481,8
10482,8
10483,10
10484,11
10485,8
10486,9
10487,8
10488,8
10489,8
10490,8
10491,8
10492,8
10493,9
10494,8
10495,8
10496,9
10497,13
10498,9
10499,8
10500,8
10501,8
10502,10
10503,14
10504,8
10505,9
10506,9
10507,8
10508,8
10509,10
10510,9
10511,8
10512,8
10513,8
10514,10
10515,10
10516,10
10517,10
10518,6
10519,6
10520,10
10521,10
10522,10
10523,7
10524,10
10525,10
10526,6
10527,10
10528,8
10529,10
10530,7
10531,6
10532,6
10533,6
10534,10
10535,6
10536,10
10537,6
10538,6
10539,10
10540,6
10541,7
10542,10
10543,6
10544,10
10545,10
10546,10
10547,6
10548,7
10549,10
10550,6
10551,10
10552,10
10553,10
10554,10
10555,7
10556,9
10557,10
10558,10
10559,10
10560,10
10561,6
10562,6
10563,10
10564,10
10565,10
10566,6
10567,10
10568,6
10569,10
10570,6
10571,9
10572,6
10573,7
10574,10
10575,10
10576,6
10577,6
10578,10
10579,10
10580,10
10581,6
10582,10
10583,6
10584,6
10585,6
10586,6
10587,10
10588,6
10589,9
10590,6
10591,10
10592,10
10593,9
10594,10
10595,10
10596,10
10597,10
10598,10
10599,10
10600,10
10601,10
10602,10
10603,10
10604,8
10605,8
10606,8
10607,8
10608,13
10609,9
10610,8
10611,11
10612,8
10613,8
10614,8
10615,8
10616,13
10617,8
10618,8
10619,8
10620,8
10621,13
10622,8
10623,8
10624,8
10625,8
10626,8
10627,13
10628,8
10629,8
10630,8
10631,8
10632,8
10633,8
10634,8
10635,13
10636,8
10637,8
10638,8
10639,8
10640,8
10641,8
10642,8
10643,8
10644,8
10645,13
10646,8
10647,13
10648,8
10649,8
10650,8
10651,8
10652,8
10653,8
10654,8
10655,8
10656,8
10657,8
10658,13
10659,8
10660,8
10661,8
10662,8
10663,8
10664,10
10665,10
10666,10
10667,10
10668,10
10669,10
10670,8
10671,8
10672,8
10673,8
10674,8
10675,8
10676,8
10677,13
10678,8
10679,8
10680,13
10681,8
10682,8
10683,8
10684,8
10685,8
10686,8
10687,8
10688,11
10689,8
10690,8
10691,8
10692,8
10693,11
10694,9
10695,11
10696,9
10697,8
10698,8
10699,8
10700,8
10701,8
10702,8
10703,8
10704,8
10705,8
10706,11
10707,13
10708,9
10709,8
10710,11
10711,8
10712,13
10713,8
10714,8
10715,11
10716,8
10717,8
10718,11
10719,8
10720,8
10721,9
10722,8
10723,11
10724,11
10725,9
10726,8
10727,9
10728,8
10729,13
10730,11
10731,8
10732,8
10733,11
10734,11
10735,8
10736,11
10737,8
10738,8
10739,9
10740,13
10741,8
10742,8
10743,8
10744,11
10745,8
10746,8
10747,8
10748,8
10749,8
10750,9
10751,8
10752,11
10753,8
10754,8
10755,8
10756,11
10757,8
10758,8
10759,8
10760,8
10761,8
10762,11
10763,13
10764,8
10765,8
10766,8
10767,8
10768,8
10769,9
10770,8
10771,8
10772,11
10773,8
10774,8
10775,8
10776,8
10777,6
10778,8
10779,8
10780,8
10781,13
10782,8
10783,8
10784,8
10785,8
10786,9
10787,8
10788,8
10789,11
10790,8
10791,11
10792,8
10793,11
10794,11
10795,13
10796,13
10797,8
10798,8
10799,9
10800,8
10801,8
10802,13
10803,8
10804,8
10805,8
10806,13
10807,8
10808,8
10809,9
10810,8
10811,8
10812,8
10813,8
10814,8
10815,8
10816,8
10817,8
10818,8
10819,8
10820,13
10821,8
10822,9
10823,8
10824,8
10825,8
10826,8
10827,8
10828,8
10829,8
10830,8
10831,8
10832,8
10833,8
10834,8
10835,8
10836,11
10837,8
10838,8
10839,8
10840,8
10841,8
10842,8
10843,8
10844,13
10845,8
10846,11
10847,8
10848,8
10849,11
10850,9
10851,12
10852,12
10853,0
10854,0
10855,1
10856,15
10857,0
10858,2
10859,0
10860,1
10861,0
10862,5
10863,0
10864,11
10865,0
10866,9
10867,16
10868,0
10869,15
10870,0
10871,5
10872,5
10873,8
10874,10
10875,8
10876,5
10877,5
10878,8
10879,5
10880,5
10881,8
10882,5
10883,2
10884,5
10885,8
10886,5
10887,8
10888,5
10889,5
10890,5
10891,5
10892,5
10893,5
10894,5
10895,5
10896,5
10897,5
10898,5
10899,5
10900,5
10901,5
10902,5
10903,5
10904,7
10905,5
10906,5
10907,5
10908,5
10909,8
10910,5
10911,5
10912,5
10913,7
10914,5
10915,5
10916,5
10917,10
10918,5
10919,1
10920,8
10921,5
10922,5
10923,5
10924,2
10925,5
10926,1
10927,10
10928,0
10929,5
10930,5
10931,1
10932,5
10933,5
10934,5
10935,5
10936,5
10937,5
10938,5
10939,5
10940,2
10941,2
10942,5
10943,5
10944,5
10945,8
10946,4
10947,2
10948,2
10949,5
10950,5
10951,5
10952,5
10953,5
10954,5
10955,5
10956,5
10957,5
10958,5
10959,5
10960,5
10961,5
10962,5
10963,0
10964,2
10965,5
10966,2
10967,5
10968,5
10969,5
10970,1
10971,5
10972,1
10973,5
10974,2
10975,2
10976,2
10977,5
10978,2
10979,2
10980,5
10981,5
10982,5
10983,5
10984,0
10985,5
10986,2
10987,5
10988,2
10989,0
10990,5
10991,5
10992,2
10993,5
10994,0
10995,5
10996,0
10997,5
10998,0
10999,5
11000,5
11001,2
11002,0
11003,5
11004,1
11005,8
11006,8
11007,9
11008,8
11009,8
11010,8
11011,13
11012,9
11013,8
11014,9
11015,9
11016,9
11017,9
11018,9
11019,8
11020,8
11021,8
11022,8
11023,8
11024,9
11025,8
11026,8
11027,13
11028,8
11029,9
11030,13
11031,9
11032,8
11033,8
11034,13
11035,8
11036,10
11037,10
11038,10
11039,10
11040,10
11041,13
11042,10
11043,8
11044,8
11045,10
11046,8
11047,10
11048,8
11049,10
11050,10
11051,8
11052,9
11053,8
11054,8
11055,10
11056,9
11057,8
11058,9
11059,9
11060,9
11061,8
11062,8
11063,10
11064,9
11065,8
11066,8
11067,10
11068,10
11069,8
11070,9
11071,9
11072,13
11073,8
11074,10
11075,13
11076,8
11077,10
11078,10
11079,8
11080,8
11081,9
11082,10
11083,8
11084,9
11085,8
11086,9
11087,9
11088,5
11089,2
11090,1
11091,16
11092,5
11093,16
11094,5
11095,0
11096,5
11097,5
11098,0
11099,5
11100,5
11101,1
11102,5
11103,1
11104,5
11105,5
11106,5
11107,5
11108,5
11109,5
11110,5
11111,5
11112,5
11113,5
11114,5
11115,5
11116,5
11117,2
11118,5
11119,5
11120,5
11121,5
11122,5
11123,5
11124,5
11125,5
11126,2
11127,5
11128,5
11129,5
11130,5
11131,1
11132,5
11133,1
11134,1
11135,1
11136,5
11137,1
11138,1
11139,0
11140,5
11141,0
11142,0
11143,5
11144,5
11145,16
11146,5
11147,16
11148,11
11149,11
11150,11
11151,11
11152,9
11153,11
11154,11
11155,11
11156,11
11157,11
11158,11
11159,11
11160,11
11161,11
11162,11
11163,11
11164,11
11165,11
11166,11
11167,11
11168,11
11169,11
11170,11
11171,11
11172,11
11173,11
11174,11
11175,11
11176,11
11177,11
11178,11
11179,11
11180,11
11181,11
11182,11
11183,11
11184,11
11185,11
11186,11
11187,11
11188,11
11189,11
11190,9
11191,11
11192,11
11193,13
11194,11
11195,11
11196,11
11197,13
11198,11
11199,11
11200,11
11201,13
11202,11
11203,11
11204,11
11205,11
11206,11
11207,11
11208,11
11209,11
11210,11
11211,11
11212,11
11213,13
11214,11
11215,11
11216,11
11217,11
11218,11
11219,11
11220,11
11221,11
11222,13
11223,11
11224,11
11225,11
11226,11
11227,11
11228,11
11229,11
11230,11
11231,13
11232,11
11233,11
11234,11
11235,11
11236,11
11237,11
11238,11
11239,11
11240,11
11241,11
11242,11
11243,11
11244,11
11245,11
11246,11
11247,11
11248,11
11249,11
11250,9
11251,0
11252,0
11253,0
11254,0
11255,19
11256,0
11257,0
11258,0
11259,0
11260,0
11261,0
11262,0
11263,0
11264,9
11265,8
11266,8
11267,8
11268,8
11269,8
11270,0
11271,2
11272,8
11273,8
11274,8
11275,8
11276,8
11277,8
11278,0
11279,8
11280,8
11281,8
11282,8
11283,8
11284,8
11285,5
11286,8
11287,2
11288,8
11289,8
11290,8
11291,2
11292,8
11293,0
11294,0
11295,0
11296,0
11297,0
11298,0
11299,0
11300,0
11301,0
11302,0
11303,0
11304,0
11305,0
11306,0
11307,0
11308,0
11309,0
11310,0
11311,0
11312,0
11313,9
11314,0
11315,0
11316,9
11317,0
11318,0
11319,0
11320,0
11321,0
11322,0
11323,0
11324,0
11325,0
11326,0
11327,9
11328,9
11329,9
11330,9
11331,0
11332,0
11333,0
11334,0
11335,0
11336,0
11337,0
11338,9
11339,1
11340,8
11341,8
11342,8
11343,8
11344,8
11345,8
11346,8
11347,0
11348,8
11349,8
11350,8
11351,8
11352,8
11353,8
11354,0
11355,8
11356,8
11357,0
11358,0
11359,2
11360,0
11361,8
11362,8
11363,8
11364,8
11365,8
11366,8
11367,8
11368,0
11369,12
11370,12
11371,8
11372,2
11373,12
11374,12
11375,12
11376,1
11377,12
11378,12
11379,12
11380,12
11381,5
11382,12
11383,1
11384,12
11385,12
11386,12
11387,5
11388,2
11389,2
11390,5
11391,8
11392,12
11393,5
11394,12
11395,5
11396,8
11397,8
11398,8
11399,12
11400,12
